,Unnamed: 0,Player_ID,Player Name,Date,MIN_x,PTS,AST_x,REB_x,STL_x,BLK_x,TOV_x,USG_PCT,FG_PCT,FT_PCT,TS,player_pos_C,player_pos_F,player_pos_G,player_pos_PF,player_pos_SF,Fantasy_Point,PTS_rolling_3,REB_rolling_3,AST_rolling_3,USG_PCT_rolling_3,FG_PCT_rolling_3,FT_PCT_rolling_3,TOV_rolling_3,TS_rolling_3
10722,10722,1641711,Gradey Dick,2023-10-01,14.25,5.0,0.5,2.25,0.5,0.0,0.25,0.17,0.23,0.25,0.26,False,False,False,False,True,10.82,5.0,2.25,0.5,0.17,0.23,0.25,0.25,0.26
10723,10723,1641711,Gradey Dick,2023-11-01,14.91,3.45,1.18,1.18,0.18,0.0,1.0,0.15,0.18,0.36,0.27,False,False,False,False,True,7.24,4.225,1.7149999999999999,0.84,0.16,0.20500000000000002,0.305,0.625,0.265
10724,10724,1641711,Gradey Dick,2023-12-01,3.5,2.0,0.0,0.0,0.5,0.0,0.0,0.17,0.58,0.25,0.44,False,False,False,False,True,3.75,3.483333333333333,1.1433333333333333,0.5599999999999999,0.16333333333333333,0.33,0.2866666666666667,0.4166666666666667,0.3233333333333333
10725,10725,1641711,Gradey Dick,2024-01-01,17.29,5.43,2.29,2.57,0.86,0.0,0.71,0.12,0.35,0.1,0.41,False,False,False,False,True,15.3,3.6266666666666665,1.25,1.1566666666666665,0.14666666666666664,0.36999999999999994,0.23666666666666666,0.57,0.37333333333333335
10726,10726,1641711,Gradey Dick,2024-02-01,20.42,11.0,0.92,2.5,0.58,0.0,0.5,0.16,0.59,0.21,0.66,False,False,False,False,True,18.88,6.1433333333333335,1.6900000000000002,1.07,0.15,0.5066666666666667,0.18666666666666668,0.4033333333333333,0.5033333333333333
10727,10727,1641711,Gradey Dick,2024-03-01,30.6,11.67,1.67,2.4,0.73,0.13,1.33,0.18,0.38,0.4,0.45,False,False,False,False,True,20.85,9.366666666666667,2.49,1.6266666666666667,0.15333333333333335,0.43999999999999995,0.23666666666666666,0.8466666666666667,0.5066666666666667
10728,10728,1641711,Gradey Dick,2024-04-01,30.0,14.14,0.14,3.71,0.57,0.0,1.0,0.18,0.45,0.25,0.54,False,False,False,False,True,22.46,12.270000000000001,2.8699999999999997,0.91,0.17333333333333334,0.47333333333333333,0.2866666666666667,0.9433333333333334,0.5499999999999999
10729,10729,1641712,Rayan Rupert,2023-10-01,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
10730,10730,1641712,Rayan Rupert,2023-11-01,5.2,1.0,0.4,0.2,0.4,0.0,0.4,0.26,0.04,0.2,0.08,False,False,False,False,True,3.04,0.5,0.1,0.2,0.15,0.02,0.1,0.2,0.04
10731,10731,1641712,Rayan Rupert,2023-12-01,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,False,False,False,False,True,3.0,0.3333333333333333,0.06666666666666667,0.7999999999999999,0.13,0.013333333333333334,0.06666666666666667,0.13333333333333333,0.02666666666666667
10732,10732,1641712,Rayan Rupert,2024-01-01,10.38,4.62,0.88,2.5,0.12,0.0,0.5,0.19,0.49,0.19,0.51,False,False,False,False,True,9.81,1.8733333333333333,0.9,1.0933333333333333,0.18000000000000002,0.17666666666666667,0.13,0.3,0.19666666666666666
10733,10733,1641712,Rayan Rupert,2024-03-01,17.0,4.2,1.87,2.6,0.2,0.13,0.93,0.14,0.38,0.37,0.37,False,False,False,False,True,11.25,2.94,1.7,1.5833333333333333,0.14,0.29,0.18666666666666668,0.47666666666666674,0.29333333333333333
10734,10734,1641712,Rayan Rupert,2024-04-01,32.38,6.25,2.88,4.0,0.75,0.12,1.38,0.13,0.24,0.25,0.32,False,False,False,False,True,18.8,5.023333333333333,3.033333333333333,1.8766666666666667,0.15333333333333335,0.36999999999999994,0.27,0.9366666666666666,0.39999999999999997
10735,10735,1641713,GG Jackson II,2023-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10736,10736,1641713,GG Jackson II,2023-11-01,3.0,0.0,0.0,1.5,0.5,0.0,0.5,0.37,0.0,0.0,0.0,False,True,False,False,False,3.05,0.0,0.75,0.0,0.185,0.0,0.0,0.25,0.0
10737,10737,1641713,GG Jackson II,2023-12-01,12.0,8.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.0,0.62,False,True,False,False,False,13.0,2.6666666666666665,0.5,0.0,0.19000000000000003,0.16666666666666666,0.0,0.16666666666666666,0.20666666666666667
10738,10738,1641713,GG Jackson II,2024-01-01,19.27,10.64,0.91,3.64,0.45,0.55,0.73,0.21,0.48,0.56,0.47,False,True,False,False,False,20.73,6.213333333333334,1.7133333333333336,0.30333333333333334,0.26,0.32666666666666666,0.18666666666666668,0.41,0.3633333333333333
10739,10739,1641713,GG Jackson II,2024-02-01,26.18,15.09,0.82,4.36,0.55,0.82,1.36,0.25,0.4,0.54,0.44,False,True,False,False,False,27.15,11.243333333333334,2.6666666666666665,0.5766666666666667,0.22,0.45999999999999996,0.3666666666666667,0.6966666666666667,0.51
10740,10740,1641713,GG Jackson II,2024-03-01,31.57,17.29,1.57,4.36,0.5,0.29,2.0,0.23,0.4,0.78,0.46,False,True,False,False,False,28.73,14.339999999999998,4.12,1.0999999999999999,0.22999999999999998,0.4266666666666667,0.6266666666666667,1.3633333333333333,0.4566666666666667
10741,10741,1641713,GG Jackson II,2024-04-01,33.88,20.75,2.25,5.5,1.12,0.5,1.62,0.23,0.42,0.63,0.47,False,True,False,False,False,37.54,17.709999999999997,4.739999999999999,1.5466666666666666,0.2366666666666667,0.4066666666666667,0.65,1.6600000000000001,0.4566666666666667
10742,10742,1641715,Cam Whitmore,2023-10-01,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22,0.0,0.0,0.0,False,True,False,False,False,0.7,0.0,1.0,0.0,0.22,0.0,0.0,1.0,0.0
10743,10743,1641715,Cam Whitmore,2023-11-01,6.33,5.0,0.33,1.33,0.33,0.0,0.33,0.35,0.45,0.33,0.36,False,True,False,False,False,8.27,2.5,1.165,0.165,0.285,0.225,0.165,0.665,0.18
10744,10744,1641715,Cam Whitmore,2023-12-01,11.67,10.33,0.33,2.67,0.67,0.33,0.33,0.41,0.52,0.5,0.47,False,True,False,False,False,18.2,5.11,1.6666666666666667,0.22,0.32666666666666666,0.3233333333333333,0.27666666666666667,0.5533333333333333,0.27666666666666667
10745,10745,1641715,Cam Whitmore,2024-01-01,19.59,13.12,0.41,4.53,0.71,0.29,0.65,0.26,0.47,0.44,0.51,False,True,False,False,False,23.79,9.483333333333333,2.8433333333333337,0.3566666666666667,0.34,0.48,0.42333333333333334,0.4366666666666667,0.4466666666666666
10746,10746,1641715,Cam Whitmore,2024-02-01,20.44,14.22,0.67,3.44,0.56,0.44,1.89,0.29,0.44,0.58,0.47,False,True,False,False,False,23.19,12.556666666666667,3.546666666666667,0.47,0.32,0.4766666666666666,0.5066666666666667,0.9566666666666667,0.48333333333333334
10747,10747,1641715,Cam Whitmore,2024-03-01,20.0,12.67,0.67,5.17,1.0,0.17,0.83,0.3,0.4,0.24,0.43,False,True,False,False,False,24.45,13.336666666666668,4.38,0.5833333333333334,0.2833333333333334,0.4366666666666667,0.42,1.1233333333333333,0.47
10748,10748,1641715,Cam Whitmore,2024-04-01,22.5,13.25,1.75,3.5,0.5,0.75,1.25,0.26,0.4,0.58,0.45,False,True,False,False,False,25.2,13.38,4.036666666666666,1.03,0.2833333333333334,0.41333333333333333,0.4666666666666666,1.3233333333333333,0.45
10749,10749,1641716,Jarace Walker,2023-10-01,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,False,True,False,False,False,7.8,0.0,4.0,0.0,0.33,0.0,0.0,0.0,0.0
10750,10750,1641716,Jarace Walker,2023-11-01,8.75,4.25,1.5,1.0,0.25,0.5,0.25,0.13,0.29,0.5,0.35,False,True,False,False,False,9.82,2.125,2.5,0.75,0.23,0.145,0.25,0.125,0.175
10751,10751,1641716,Jarace Walker,2023-12-01,11.0,3.25,1.25,1.0,0.5,0.25,0.5,0.11,0.38,0.0,0.43,False,True,False,False,False,9.07,2.5,2.0,0.9166666666666666,0.19000000000000003,0.2233333333333333,0.16666666666666666,0.25,0.26
10752,10752,1641716,Jarace Walker,2024-01-01,13.17,7.33,1.5,2.67,0.83,0.33,0.83,0.22,0.32,0.12,0.44,False,True,False,False,False,17.37,4.943333333333333,1.5566666666666666,1.4166666666666667,0.15333333333333335,0.33,0.20666666666666667,0.5266666666666667,0.4066666666666667
10753,10753,1641716,Jarace Walker,2024-02-01,4.25,0.0,0.25,0.75,0.0,0.25,0.5,0.12,0.0,0.0,0.0,False,True,False,False,False,1.78,3.526666666666667,1.4733333333333334,1.0,0.15,0.2333333333333333,0.04,0.61,0.29
10754,10754,1641716,Jarace Walker,2024-03-01,12.27,3.09,1.45,2.27,0.45,0.45,0.45,0.13,0.3,0.09,0.34,False,True,False,False,False,11.23,3.473333333333333,1.8966666666666665,1.0666666666666667,0.15666666666666668,0.20666666666666667,0.06999999999999999,0.5933333333333334,0.26
10755,10755,1641716,Jarace Walker,2024-04-01,8.33,4.0,1.0,2.33,0.33,0.0,0.67,0.13,0.37,0.0,0.4,False,True,False,False,False,9.63,2.3633333333333333,1.7833333333333332,0.9,0.12666666666666668,0.2233333333333333,0.03,0.54,0.24666666666666667
10756,10756,1641717,Cason Wallace,2023-10-01,20.5,8.25,1.0,2.75,0.25,0.5,0.5,0.1,0.81,0.5,0.84,False,False,True,False,False,16.3,8.25,2.75,1.0,0.1,0.81,0.5,0.5,0.84
10757,10757,1641717,Cason Wallace,2023-11-01,22.57,6.71,1.57,2.0,0.64,0.36,0.57,0.1,0.5,0.25,0.52,False,False,True,False,False,15.19,7.48,2.375,1.2850000000000001,0.1,0.655,0.375,0.5349999999999999,0.6799999999999999
10758,10758,1641717,Cason Wallace,2023-12-01,21.46,6.31,1.54,2.15,0.62,0.54,0.46,0.13,0.44,0.15,0.45,False,False,True,False,False,15.35,7.09,2.3000000000000003,1.37,0.11,0.5833333333333334,0.3,0.51,0.6033333333333334
10759,10759,1641717,Cason Wallace,2024-01-01,19.76,6.59,1.29,2.53,1.0,0.41,0.41,0.13,0.47,0.21,0.54,False,False,True,False,False,16.89,6.536666666666666,2.2266666666666666,1.4666666666666668,0.12,0.47,0.20333333333333334,0.48,0.5033333333333334
10760,10760,1641717,Cason Wallace,2024-02-01,18.09,7.0,1.18,2.09,1.0,0.36,0.27,0.13,0.48,0.18,0.55,False,False,True,False,False,16.69,6.633333333333333,2.2566666666666664,1.3366666666666667,0.13,0.4633333333333333,0.18000000000000002,0.38000000000000006,0.5133333333333333
10761,10761,1641717,Cason Wallace,2024-03-01,21.2,7.47,1.4,2.4,0.93,0.47,0.8,0.13,0.49,0.07,0.55,False,False,True,False,False,17.71,7.02,2.34,1.2899999999999998,0.13,0.48,0.15333333333333332,0.49333333333333335,0.5466666666666667
10762,10762,1641717,Cason Wallace,2024-04-01,20.5,6.38,2.25,2.25,2.0,0.62,0.88,0.15,0.39,0.12,0.44,False,False,True,False,False,20.76,6.95,2.2466666666666666,1.61,0.1366666666666667,0.45333333333333337,0.12333333333333334,0.65,0.5133333333333334
10763,10763,1641718,Keyonte George,2023-10-01,19.5,7.75,3.0,3.25,0.5,0.0,1.0,0.17,0.42,0.5,0.5,False,False,True,False,False,18.65,7.75,3.25,3.0,0.17,0.42,0.5,1.0,0.5
10764,10764,1641718,Keyonte George,2023-11-01,27.2,10.53,5.4,3.07,0.53,0.13,2.4,0.2,0.36,0.65,0.41,False,False,True,False,False,24.78,9.14,3.16,4.2,0.185,0.39,0.575,1.7,0.45499999999999996
10765,10765,1641718,Keyonte George,2023-12-01,25.88,13.5,4.75,2.75,0.38,0.12,2.62,0.25,0.34,0.53,0.38,False,False,True,False,False,26.11,10.593333333333334,3.0233333333333334,4.383333333333334,0.20666666666666667,0.37333333333333335,0.56,2.0066666666666664,0.43
10766,10766,1641718,Keyonte George,2024-01-01,21.88,11.12,3.19,2.31,0.31,0.0,1.56,0.22,0.37,0.74,0.44,False,False,True,False,False,20.34,11.716666666666667,2.7099999999999995,4.446666666666666,0.2233333333333333,0.3566666666666667,0.64,2.1933333333333334,0.41
10767,10767,1641718,Keyonte George,2024-02-01,30.18,14.91,5.36,3.0,0.82,0.18,2.27,0.21,0.43,0.22,0.52,False,False,True,False,False,31.33,13.176666666666668,2.686666666666666,4.433333333333334,0.22666666666666666,0.37999999999999995,0.49666666666666676,2.15,0.4466666666666667
10768,10768,1641718,Keyonte George,2024-03-01,32.14,16.43,4.71,3.07,0.5,0.14,3.64,0.26,0.35,0.77,0.41,False,False,True,False,False,29.29,14.15333333333333,2.793333333333333,4.420000000000001,0.22999999999999998,0.3833333333333333,0.5766666666666667,2.49,0.4566666666666666
10769,10769,1641718,Keyonte George,2024-04-01,28.57,15.0,3.57,2.43,0.29,0.0,3.71,0.26,0.4,0.64,0.47,False,False,True,False,False,24.56,15.446666666666667,2.8333333333333335,4.546666666666667,0.24333333333333332,0.3933333333333333,0.5433333333333333,3.2066666666666666,0.4666666666666666
10770,10770,1641720,Jalen Hood-Schifino,2023-11-01,13.67,4.33,1.0,0.67,0.0,0.0,1.0,0.21,0.31,0.33,0.22,False,False,True,False,False,6.47,4.33,0.67,1.0,0.21,0.31,0.33,1.0,0.22
10771,10771,1641720,Jalen Hood-Schifino,2023-12-01,5.75,1.25,0.5,1.0,0.5,0.25,0.5,0.25,0.3,0.12,0.24,False,False,True,False,False,5.2,2.79,0.835,0.75,0.22999999999999998,0.305,0.225,0.75,0.22999999999999998
10772,10772,1641720,Jalen Hood-Schifino,2024-01-01,3.71,1.14,0.43,0.57,0.14,0.14,0.43,0.27,0.19,0.29,0.17,False,False,True,False,False,3.11,2.2399999999999998,0.7466666666666667,0.6433333333333333,0.24333333333333332,0.26666666666666666,0.24666666666666667,0.6433333333333333,0.21
10773,10773,1641720,Jalen Hood-Schifino,2024-02-01,2.6,1.4,0.0,0.4,0.0,0.0,0.2,0.26,0.17,0.2,0.2,False,False,True,False,False,1.98,1.2633333333333334,0.6566666666666667,0.31,0.26,0.22,0.20333333333333334,0.37666666666666665,0.20333333333333337
10774,10774,1641720,Jalen Hood-Schifino,2024-03-01,3.0,0.5,0.0,0.5,0.0,0.0,0.0,0.39,0.0,0.25,0.05,False,False,True,False,False,1.1,1.0133333333333334,0.49000000000000005,0.14333333333333334,0.3066666666666667,0.12,0.24666666666666667,0.21,0.14
10775,10775,1641721,Maxwell Lewis,2023-10-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10776,10776,1641721,Maxwell Lewis,2023-11-01,4.75,0.0,0.25,0.25,0.25,0.0,0.5,0.11,0.0,0.0,0.0,False,True,False,False,False,1.18,0.0,0.125,0.125,0.055,0.0,0.0,0.25,0.0
10777,10777,1641721,Maxwell Lewis,2023-12-01,4.0,1.0,0.33,0.33,0.0,0.0,0.33,0.14,0.08,0.0,0.11,False,True,False,False,False,2.07,0.3333333333333333,0.19333333333333336,0.19333333333333336,0.08333333333333333,0.02666666666666667,0.0,0.27666666666666667,0.03666666666666667
10778,10778,1641721,Maxwell Lewis,2024-01-01,2.6,0.8,0.0,0.0,0.0,0.0,0.0,0.11,0.4,0.0,0.28,False,True,False,False,False,0.8,0.6,0.19333333333333336,0.19333333333333336,0.12,0.16,0.0,0.27666666666666667,0.13
10779,10779,1641721,Maxwell Lewis,2024-02-01,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,False,True,False,False,False,0.0,0.6,0.11,0.11,0.13,0.16,0.0,0.11,0.13
10780,10780,1641721,Maxwell Lewis,2024-03-01,2.25,0.0,0.25,0.0,0.0,0.12,0.38,0.1,0.0,0.0,0.0,False,True,False,False,False,0.56,0.26666666666666666,0.0,0.08333333333333333,0.11666666666666665,0.13333333333333333,0.0,0.12666666666666668,0.09333333333333334
10781,10781,1641721,Maxwell Lewis,2024-04-01,2.5,0.67,0.17,0.17,0.0,0.0,0.33,0.27,0.04,0.11,0.09,False,True,False,False,False,0.95,0.22333333333333336,0.05666666666666667,0.14,0.17,0.013333333333333334,0.03666666666666667,0.23666666666666666,0.03
10782,10782,1641722,Jordan Hawkins,2023-10-01,20.67,8.67,1.67,3.0,0.67,0.0,0.67,0.15,0.46,0.0,0.56,False,False,True,False,False,18.43,8.67,3.0,1.67,0.15,0.46,0.0,0.67,0.56
10783,10783,1641722,Jordan Hawkins,2023-11-01,30.12,14.44,2.06,4.31,0.5,0.0,1.19,0.19,0.39,0.64,0.49,False,False,True,False,False,26.55,11.555,3.655,1.865,0.16999999999999998,0.42500000000000004,0.32,0.9299999999999999,0.525
10784,10784,1641722,Jordan Hawkins,2023-12-01,12.0,3.67,0.44,1.0,0.0,0.0,0.11,0.19,0.22,0.22,0.29,False,False,True,False,False,6.14,8.926666666666668,2.7699999999999996,1.39,0.17666666666666667,0.3566666666666667,0.2866666666666667,0.6566666666666666,0.4466666666666667
10785,10785,1641722,Jordan Hawkins,2024-01-01,18.53,10.33,1.2,2.53,0.33,0.27,0.87,0.21,0.41,0.43,0.47,False,False,True,False,False,18.74,9.479999999999999,2.6133333333333333,1.2333333333333334,0.19666666666666666,0.34,0.43,0.7233333333333333,0.4166666666666667
10786,10786,1641722,Jordan Hawkins,2024-02-01,12.7,4.9,0.5,1.3,0.2,0.2,0.3,0.27,0.35,0.1,0.4,False,False,True,False,False,9.26,6.3,1.61,0.7133333333333333,0.22333333333333336,0.3266666666666666,0.25,0.4266666666666666,0.38666666666666666
10787,10787,1641722,Jordan Hawkins,2024-03-01,6.7,2.1,0.5,0.6,0.1,0.0,0.0,0.22,0.34,0.12,0.36,False,False,True,False,False,4.27,5.776666666666667,1.4766666666666666,0.7333333333333334,0.2333333333333333,0.36666666666666664,0.21666666666666667,0.3899999999999999,0.41
10788,10788,1641722,Jordan Hawkins,2024-04-01,8.75,2.25,0.0,1.0,0.25,0.25,0.5,0.22,0.21,0.0,0.28,False,False,True,False,False,5.45,3.0833333333333335,0.9666666666666667,0.3333333333333333,0.23666666666666666,0.3,0.07333333333333333,0.2666666666666666,0.3466666666666667
10789,10789,1641723,Kobe Bufkin,2023-10-01,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.42,0.0,0.25,0.06,False,False,True,False,False,1.7,0.5,1.0,0.0,0.42,0.0,0.25,0.0,0.06
10790,10790,1641723,Kobe Bufkin,2024-01-01,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,1.04,False,False,True,False,False,6.7,1.75,1.0,0.5,0.31,0.5,0.125,0.0,0.55
10791,10791,1641723,Kobe Bufkin,2024-02-01,13.8,5.2,2.2,1.8,0.6,0.2,0.8,0.27,0.38,0.0,0.39,False,False,True,False,False,13.46,2.9,1.2666666666666666,1.0666666666666667,0.2966666666666667,0.45999999999999996,0.08333333333333333,0.26666666666666666,0.49666666666666676
10792,10792,1641723,Kobe Bufkin,2024-03-01,14.0,3.0,3.0,2.0,0.0,0.0,1.0,0.22,0.2,0.5,0.2,False,False,True,False,False,9.4,3.733333333333333,1.5999999999999999,2.066666666666667,0.23,0.5266666666666667,0.16666666666666666,0.6,0.5433333333333333
10793,10793,1641723,Kobe Bufkin,2024-04-01,13.62,6.0,1.5,2.38,0.5,0.5,0.62,0.24,0.38,0.08,0.39,False,False,True,False,False,14.29,4.733333333333333,2.06,2.2333333333333334,0.24333333333333332,0.32,0.19333333333333333,0.8066666666666666,0.32666666666666666
10794,10794,1641724,Jett Howard,2023-10-01,4.5,1.0,0.5,0.5,0.0,0.0,0.0,0.1,0.5,0.0,0.35,False,False,True,False,False,2.35,1.0,0.5,0.5,0.1,0.5,0.0,0.0,0.35
10795,10795,1641724,Jett Howard,2023-11-01,4.67,0.0,0.33,0.33,0.0,0.0,0.67,0.32,0.0,0.0,0.0,False,False,True,False,False,0.57,0.5,0.41500000000000004,0.41500000000000004,0.21000000000000002,0.25,0.0,0.335,0.175
10796,10796,1641724,Jett Howard,2023-12-01,2.75,3.0,0.25,0.5,0.0,0.0,0.0,0.32,0.62,0.12,0.58,False,False,True,False,False,4.72,1.3333333333333333,0.44333333333333336,0.36000000000000004,0.24666666666666667,0.37333333333333335,0.04,0.22333333333333336,0.31
10797,10797,1641724,Jett Howard,2024-01-01,3.0,3.0,0.0,0.5,0.0,0.5,0.0,0.29,0.33,0.25,0.47,False,False,True,False,False,5.6,2.0,0.44333333333333336,0.19333333333333336,0.31,0.31666666666666665,0.12333333333333334,0.22333333333333336,0.3499999999999999
10798,10798,1641724,Jett Howard,2024-02-01,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.31,False,False,True,False,False,2.0,2.5,0.3333333333333333,0.08333333333333333,0.2866666666666666,0.39999999999999997,0.12333333333333334,0.0,0.4533333333333333
10799,10799,1641724,Jett Howard,2024-03-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,False,False,True,False,False,0.0,1.5,0.16666666666666666,0.0,0.22999999999999995,0.19333333333333336,0.08333333333333333,0.0,0.26
10800,10800,1641724,Jett Howard,2024-04-01,3.5,1.5,0.75,0.5,0.5,0.25,0.25,0.33,0.31,0.0,0.34,False,False,True,False,False,5.85,1.0,0.16666666666666666,0.25,0.24333333333333332,0.18666666666666668,0.0,0.08333333333333333,0.21666666666666667
10801,10801,1641726,Dereck Lively II,2023-10-01,20.67,9.0,0.33,6.0,0.33,1.0,0.67,0.11,0.79,0.39,0.6,True,False,False,False,False,20.37,9.0,6.0,0.33,0.11,0.79,0.39,0.67,0.6
10802,10802,1641726,Dereck Lively II,2023-11-01,25.25,7.92,1.58,7.83,0.58,1.17,1.08,0.12,0.66,0.35,0.56,True,False,False,False,False,24.4,8.46,6.915,0.9550000000000001,0.11499999999999999,0.7250000000000001,0.37,0.875,0.5800000000000001
10803,10803,1641726,Dereck Lively II,2023-12-01,27.0,10.08,0.92,8.17,0.58,1.75,1.5,0.13,0.68,0.17,0.55,True,False,False,False,False,27.51,9.0,7.333333333333333,0.9433333333333334,0.12,0.71,0.30333333333333334,1.0833333333333333,0.57
10804,10804,1641726,Dereck Lively II,2024-01-01,27.56,9.78,1.78,8.22,0.89,1.33,1.0,0.11,0.72,0.27,0.59,True,False,False,False,False,28.48,9.26,8.073333333333332,1.4266666666666667,0.12,0.6866666666666666,0.26333333333333336,1.1933333333333334,0.5666666666666667
10805,10805,1641726,Dereck Lively II,2024-02-01,18.4,7.0,0.6,4.4,1.2,2.6,0.0,0.11,0.79,0.45,0.54,True,False,False,False,False,24.58,8.953333333333333,6.930000000000001,1.1,0.11666666666666665,0.73,0.2966666666666667,0.8333333333333334,0.56
10806,10806,1641726,Dereck Lively II,2024-03-01,18.93,8.36,0.71,5.14,0.5,1.0,0.57,0.14,0.71,0.14,0.59,True,False,False,False,False,19.81,8.38,5.920000000000001,1.03,0.12,0.7399999999999999,0.2866666666666667,0.5233333333333333,0.5733333333333333
10807,10807,1641727,Dariq Whitehead,2023-11-01,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.5,0.2,False,True,False,False,False,4.0,1.0,0.0,0.0,0.14,0.0,0.5,0.0,0.2
10808,10808,1641727,Dariq Whitehead,2023-12-01,21.0,2.0,3.0,4.0,0.0,0.0,0.0,0.1,0.2,0.0,0.18,False,True,False,False,False,11.3,1.5,2.0,1.5,0.12000000000000001,0.1,0.25,0.0,0.19
10809,10809,1641729,Brice Sensabaugh,2023-10-01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,False,True,False,False,False,2.4,0.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0
10810,10810,1641729,Brice Sensabaugh,2023-12-01,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,1.2,0.0,1.5,0.0,0.2,0.0,0.0,0.0,0.0
10811,10811,1641729,Brice Sensabaugh,2024-01-01,3.5,2.5,1.0,0.0,0.0,0.0,0.0,0.21,0.25,0.0,0.28,False,True,False,False,False,4.5,0.8333333333333334,1.0,0.3333333333333333,0.20333333333333334,0.08333333333333333,0.0,0.0,0.09333333333333334
10812,10812,1641729,Brice Sensabaugh,2024-02-01,10.67,3.83,0.33,1.0,0.17,0.0,1.17,0.29,0.32,0.33,0.4,False,True,False,False,False,6.12,2.11,0.6666666666666666,0.44333333333333336,0.16666666666666666,0.19000000000000003,0.11,0.38999999999999996,0.22666666666666668
10813,10813,1641729,Brice Sensabaugh,2024-03-01,22.93,8.53,2.47,4.13,0.6,0.13,2.07,0.2,0.36,0.39,0.39,False,True,False,False,False,19.36,4.953333333333333,1.71,1.2666666666666668,0.2333333333333333,0.31,0.24,1.0799999999999998,0.3566666666666667
10814,10814,1641729,Brice Sensabaugh,2024-04-01,23.57,12.14,2.0,4.43,0.43,0.57,1.29,0.21,0.4,0.57,0.49,False,True,False,False,False,24.81,8.166666666666666,3.186666666666666,1.6000000000000003,0.23333333333333336,0.36000000000000004,0.43,1.5099999999999998,0.4266666666666667
10815,10815,1641730,Noah Clowney,2023-11-01,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10816,10816,1641730,Noah Clowney,2023-12-01,24.0,14.0,2.0,4.0,0.0,0.0,1.0,0.19,0.67,1.0,0.61,False,True,False,False,False,21.3,7.0,2.5,1.0,0.095,0.335,0.5,0.5,0.305
